item,related,confidence,lift
['other vegetables'],"['pip fruit', 'rolls/buns']",0.026274304,1.886188155
['other vegetables'],"['fruit/vegetable juice', 'whole milk', 'yogurt']",0.026274304,2.778578249
['other vegetables'],"['pip fruit', 'whole milk', 'yogurt']",0.026274304,2.749018906
['pasta'],['whole milk'],0.405405405,1.58661447
"['pastry', 'pip fruit']",['whole milk'],0.476190476,1.863642393
"['pastry', 'rolls/buns']",['whole milk'],0.40776699,1.595856884
"['pastry', 'rolls/buns']",['other vegetables'],0.291262136,1.505288022
"['pastry', 'rolls/buns']",['yogurt'],0.276699029,1.983480285
"['pastry', 'rolls/buns']",['soda'],0.257281553,1.475430949
"['pastry', 'root vegetables']",['other vegetables'],0.537037037,2.77549094
"['pastry', 'root vegetables']",['whole milk'],0.518518519,2.029299494
"['pastry', 'sausage']",['whole milk'],0.455284553,1.781823946
"['pastry', 'soda']",['whole milk'],0.391304348,1.531427879
"['pastry', 'soda']",['other vegetables'],0.260869565,1.34821449
"['pastry', 'soda']",['rolls/buns'],0.256038647,1.392006687
"['pastry', 'tropical fruit']",['whole milk'],0.507692308,1.986929505
"['pastry', 'tropical fruit']",['other vegetables'],0.384615385,1.987752132
"['pastry', 'whole milk']",['other vegetables'],0.318042813,1.64369473
"['pastry', 'whole milk']",['yogurt'],0.275229358,1.972945141
"['pastry', 'whole milk']",['rolls/buns'],0.256880734,1.396584864
"['pastry', 'whole milk']",['soda'],0.247706422,1.420520502
"['pastry', 'whole milk']",['tropical fruit'],0.201834862,1.923494062
"['pastry', 'whole milk']",['root vegetables'],0.171253823,1.571157972
"['pastry', 'whole milk']",['sausage'],0.171253823,1.822815309
"['pastry', 'whole milk']",['pip fruit'],0.152905199,2.021266976
"['pastry', 'yogurt']",['whole milk'],0.517241379,2.02430122
"['pastry', 'yogurt']",['other vegetables'],0.373563218,1.930632818
"['pastry', 'yogurt']",['rolls/buns'],0.327586207,1.780989688
['pastry'],['whole milk'],0.373714286,1.46258655
['pastry'],['other vegetables'],0.253714286,1.311234892
['pastry'],['soda'],0.236571429,1.356664723
['pastry'],['rolls/buns'],0.235428571,1.279955777
['pastry'],['yogurt'],0.198857143,1.42548105
['pastry'],['tropical fruit'],0.148571429,1.415891473
['pastry'],['sausage'],0.140571429,1.496233766
['pastry'],['shopping bags'],0.133714286,1.357151703
['pastry'],['root vegetables'],0.123428571,1.13238806
['pastry'],['pip fruit'],0.12,1.586290323
['pastry'],"['other vegetables', 'whole milk']",0.118857143,1.58826087
['pastry'],['citrus fruit'],0.109714286,1.325601966
['pastry'],['brown bread'],0.108571429,1.673667712
['pastry'],"['whole milk', 'yogurt']",0.102857143,1.835934664
['pastry'],['domestic eggs'],0.101714286,1.603141026
['pastry'],['bottled water'],0.100571429,0.909954002
['pastry'],['fruit/vegetable juice'],0.096,1.327932489
['pastry'],"['rolls/buns', 'whole milk']",0.096,1.69508079
['pastry'],['newspapers'],0.094857143,1.188433121
['pastry'],['frankfurter'],0.093714286,1.589103448
['pastry'],"['soda', 'whole milk']",0.092571429,2.310761421
['pastry'],['chocolate'],0.090285714,1.819590164
['pastry'],['butter'],0.085714286,1.546788991
['pastry'],['curd'],0.084571429,1.587328244
['pastry'],['whipped/sour cream'],0.084571429,1.179801418
['pastry'],['napkins'],0.078857143,1.505941748
['pastry'],['waffles'],0.078857143,2.051746032
['pastry'],['coffee'],0.077714286,1.338563923
['pastry'],['margarine'],0.076571429,1.307430556
['pastry'],"['tropical fruit', 'whole milk']",0.075428571,1.783269231
['pastry'],"['other vegetables', 'yogurt']",0.074285714,1.711007026
['pastry'],['beef'],0.070857143,1.350542636
['pastry'],['pork'],0.070857143,1.229065256
['pastry'],"['other vegetables', 'rolls/buns']",0.068571429,1.609546539
['pastry'],['long life bakery product'],0.066285714,1.771521739
['pastry'],"['other vegetables', 'root vegetables']",0.066285714,1.398969957
['pastry'],"['rolls/buns', 'yogurt']",0.065142857,1.895502959
['pastry'],"['root vegetables', 'whole milk']",0.064,1.308607069
['pastry'],"['sausage', 'whole milk']",0.064,2.140952381
['pastry'],['white bread'],0.062857143,1.493236715
['pastry'],"['other vegetables', 'soda']",0.061714286,1.884968944
['pastry'],['dessert'],0.060571429,1.632109589
['pastry'],"['rolls/buns', 'soda']",0.060571429,1.580159151
['pastry'],['salty snack'],0.058285714,1.540967742
['pastry'],['sugar'],0.058285714,1.721441441
['pastry'],"['other vegetables', 'tropical fruit']",0.057142857,1.592067989
['pastry'],"['pip fruit', 'whole milk']",0.057142857,1.898648649
['pickled vegetables'],['whole milk'],0.397727273,1.556564953
['pickled vegetables'],['other vegetables'],0.357954545,1.849964769
"['pip fruit', 'rolls/buns']",['whole milk'],0.445255474,1.742573653
"['pip fruit', 'rolls/buns']",['other vegetables'],0.364963504,1.886188155
"['pip fruit', 'root vegetables', 'whole milk']",['other vegetables'],0.613636364,3.171368175
"['pip fruit', 'root vegetables']",['whole milk'],0.575163399,2.250987675
"['pip fruit', 'root vegetables']",['other vegetables'],0.522875817,2.702303552
"['pip fruit', 'root vegetables']","['other vegetables', 'whole milk']",0.352941176,4.716272379
"['pip fruit', 'root vegetables']",['tropical fruit'],0.339869281,3.238967422
"['pip fruit', 'root vegetables']",['yogurt'],0.339869281,2.436307856
"['pip fruit', 'sausage']",['whole milk'],0.518867925,2.030666947
"['pip fruit', 'tropical fruit']",['other vegetables'],0.462686567,2.391236147
"['pip fruit', 'tropical fruit']",['whole milk'],0.412935323,1.616083926
"['pip fruit', 'tropical fruit']",['yogurt'],0.313432836,2.246801706
"['pip fruit', 'tropical fruit']",['citrus fruit'],0.273631841,3.306104612
"['pip fruit', 'tropical fruit']",['root vegetables'],0.258706468,2.373487042
"['pip fruit', 'whipped/sour cream']",['whole milk'],0.648351648,2.537420796
"['pip fruit', 'whipped/sour cream']",['other vegetables'],0.604395604,3.123610494
"['pip fruit', 'whole milk', 'yogurt']",['other vegetables'],0.531914894,2.749018906
"['pip fruit', 'whole milk']",['other vegetables'],0.449324324,2.322177998
"['pip fruit', 'whole milk']",['yogurt'],0.317567568,2.276440982
"['pip fruit', 'whole milk']",['root vegetables'],0.297297297,2.727536305
"['pip fruit', 'whole milk']",['tropical fruit'],0.280405405,2.672274382
"['pip fruit', 'whole milk']",['rolls/buns'],0.206081081,1.120402119
"['pip fruit', 'whole milk']",['whipped/sour cream'],0.199324324,2.780645007
"['pip fruit', 'whole milk']",['sausage'],0.185810811,1.977759009
"['pip fruit', 'whole milk']","['other vegetables', 'root vegetables']",0.182432432,3.85026389
"['pip fruit', 'whole milk']",['domestic eggs'],0.179054054,2.822109971
"['pip fruit', 'whole milk']",['citrus fruit'],0.172297297,2.081749286
"['pip fruit', 'whole milk']",['pastry'],0.168918919,1.898648649
"['pip fruit', 'whole milk']","['other vegetables', 'yogurt']",0.168918919,3.89067346
"['pip fruit', 'yogurt']",['whole milk'],0.531073446,2.078435075
"['pip fruit', 'yogurt']",['other vegetables'],0.451977401,2.335889511
"['pip fruit', 'yogurt']",['tropical fruit'],0.355932203,3.392047694
"['pip fruit', 'yogurt']",['root vegetables'],0.293785311,2.695315794
"['pip fruit', 'yogurt']","['other vegetables', 'whole milk']",0.282485876,3.774794277
['pip fruit'],['whole milk'],0.397849462,1.557043161
['pip fruit'],['other vegetables'],0.345430108,1.785236525
['pip fruit'],['tropical fruit'],0.27016129,2.574647568
['pip fruit'],['yogurt'],0.237903226,1.705377716
['pip fruit'],['root vegetables'],0.205645161,1.886679255
['pip fruit'],['rolls/buns'],0.184139785,1.001113756
['pip fruit'],['citrus fruit'],0.182795699,2.208594225
['pip fruit'],"['other vegetables', 'whole milk']",0.178763441,2.388775056
['pip fruit'],['soda'],0.176075269,1.009737766
['pip fruit'],['sausage'],0.142473118,1.516475236
['pip fruit'],['pastry'],0.141129032,1.586290323
['pip fruit'],['bottled water'],0.139784946,1.26475156
['pip fruit'],['fruit/vegetable juice'],0.126344086,1.747671007
['pip fruit'],"['whole milk', 'yogurt']",0.126344086,2.255161681
['pip fruit'],"['other vegetables', 'tropical fruit']",0.125,3.482648725
['pip fruit'],['shopping bags'],0.123655914,1.255062863
['pip fruit'],['whipped/sour cream'],0.122311828,1.706293373
['pip fruit'],"['root vegetables', 'whole milk']",0.11827957,2.418460644
['pip fruit'],['domestic eggs'],0.114247312,1.800676782
['pip fruit'],['margarine'],0.112903226,1.927783378
['pip fruit'],"['tropical fruit', 'whole milk']",0.11155914,2.637461874
['pip fruit'],"['other vegetables', 'root vegetables']",0.107526882,2.269370991
['pip fruit'],"['other vegetables', 'yogurt']",0.107526882,2.476643751
['pip fruit'],['curd'],0.103494624,1.942499282
['pip fruit'],['brown bread'],0.100806452,1.553967792
['pip fruit'],['butter'],0.096774194,1.746374667
['pip fruit'],['frozen vegetables'],0.096774194,2.012207597
['pip fruit'],['frankfurter'],0.095430108,1.618198461
['pip fruit'],['coffee'],0.091397849,1.574251926
['pip fruit'],['napkins'],0.088709677,1.694096461
['pip fruit'],['newspapers'],0.088709677,1.111413602
['pip fruit'],['white bread'],0.087365591,2.075460366
['pip fruit'],"['tropical fruit', 'yogurt']",0.084677419,2.891675067
['pip fruit'],"['rolls/buns', 'whole milk']",0.081989247,1.447691647
['pip fruit'],['chocolate'],0.080645161,1.625297462
['pip fruit'],['cream cheese'],0.080645161,2.033705542
['pip fruit'],['pork'],0.080645161,1.398845082
['pip fruit'],"['whipped/sour cream', 'whole milk']",0.079301075,2.460334622
['pip fruit'],['bottled beer'],0.077956989,0.96806438
['pip fruit'],"['citrus fruit', 'other vegetables']",0.077956989,2.699672497
['pip fruit'],"['citrus fruit', 'tropical fruit']",0.073924731,3.709437404
['pip fruit'],"['other vegetables', 'whipped/sour cream']",0.073924731,2.560034265
['pip fruit'],"['sausage', 'whole milk']",0.073924731,2.472958269
['pip fruit'],"['other vegetables', 'root vegetables', 'whole milk']",0.072580645,3.130836163
['pip fruit'],"['domestic eggs', 'whole milk']",0.071236559,2.374954438
['pip fruit'],"['root vegetables', 'tropical fruit']",0.069892473,3.320736585
['pip fruit'],"['root vegetables', 'yogurt']",0.069892473,2.706269579
['pip fruit'],"['citrus fruit', 'whole milk']",0.068548387,2.247244624
['pip fruit'],['butter milk'],0.067204301,2.403470186
['pip fruit'],"['other vegetables', 'rolls/buns']",0.067204301,1.577456566
['pip fruit'],"['pastry', 'whole milk']",0.067204301,2.021266976
['pip fruit'],"['other vegetables', 'whole milk', 'yogurt']",0.067204301,3.018056169
"['pork', 'rolls/buns']",['whole milk'],0.54954955,2.150744059
"['pork', 'rolls/buns']",['other vegetables'],0.495495495,2.560797792
"['pork', 'root vegetables']",['other vegetables'],0.514925373,2.661214422
"['pork', 'root vegetables']",['whole milk'],0.5,1.956824513
"['pork', 'whole milk']",['other vegetables'],0.458715596,2.370713552
"['pork', 'whole milk']",['root vegetables'],0.30733945,2.819667431
"['pork', 'whole milk']",['rolls/buns'],0.279816514,1.521279941
['pork'],['whole milk'],0.384479718,1.504718673
['pork'],['other vegetables'],0.375661376,1.941476421
['pork'],['root vegetables'],0.23633157,2.168209877
['pork'],['soda'],0.206349206,1.18334953
['pork'],['rolls/buns'],0.195767196,1.064328563
['pork'],"['other vegetables', 'whole milk']",0.176366843,2.356749866
['pork'],['yogurt'],0.165784832,1.18840658
['pork'],['tropical fruit'],0.148148148,1.411857594
['pork'],['whipped/sour cream'],0.142857143,1.992907801
['pork'],['beef'],0.132275132,2.521174275
['pork'],['bottled water'],0.128747795,1.164889207
['pork'],"['other vegetables', 'root vegetables']",0.121693122,2.568351613
['pork'],"['root vegetables', 'whole milk']",0.118165785,2.416134083
['pork'],['newspapers'],0.114638448,1.436266415
['pork'],['citrus fruit'],0.11287478,1.36378803
['pork'],['sausage'],0.11287478,1.201432313
['pork'],['frozen vegetables'],0.111111111,2.310312427
['pork'],['margarine'],0.111111111,1.897183642
['pork'],['shopping bags'],0.111111111,1.127737645
['pork'],['pastry'],0.109347443,1.229065256
['pork'],"['rolls/buns', 'whole milk']",0.107583774,1.899616553
['pork'],['pip fruit'],0.105820106,1.398845082
['pork'],['frankfurter'],0.102292769,1.734567901
['pork'],['chicken'],0.100529101,2.342899772
['pork'],['brown bread'],0.097001764,1.495317156
['pork'],['domestic eggs'],0.097001764,1.528865939
['pork'],"['other vegetables', 'rolls/buns']",0.097001764,2.276879107
['pork'],['butter'],0.095238095,1.718654434
['pork'],['bottled beer'],0.08994709,1.116956603
['pork'],['napkins'],0.08994709,1.717727436
['potted plants'],['whole milk'],0.4,1.56545961
['processed cheese'],['whole milk'],0.423312883,1.656698054
['processed cheese'],['other vegetables'],0.331288344,1.712149689
['processed cheese'],['soda'],0.319018405,1.829472893
"['rolls/buns', 'root vegetables', 'whole milk']",['other vegetables'],0.488,2.522059905
"['rolls/buns', 'root vegetables']",['whole milk'],0.523012552,2.046887565
"['rolls/buns', 'root vegetables']",['other vegetables'],0.50209205,2.594889813
"['rolls/buns', 'root vegetables']",['yogurt'],0.29707113,2.129514986
"['rolls/buns', 'root vegetables']","['other vegetables', 'whole milk']",0.255230126,3.410581908
"['rolls/buns', 'root vegetables']",['tropical fruit'],0.242677824,2.312729071
"['rolls/buns', 'sausage']",['soda'],0.315614618,1.809953217
"['rolls/buns', 'sausage']",['whole milk'],0.305647841,1.196198373
"['rolls/buns', 'sausage']",['other vegetables'],0.289036545,1.493785822
"['rolls/buns', 'sausage']",['shopping bags'],0.196013289,1.989464084
"['rolls/buns', 'sausage']",['yogurt'],0.196013289,1.405095261
"['rolls/buns', 'shopping bags']",['soda'],0.322916667,1.851828231
"['rolls/buns', 'shopping bags']",['sausage'],0.307291667,3.270793876
"['rolls/buns', 'shopping bags']",['other vegetables'],0.270833333,1.399708793
"['rolls/buns', 'shopping bags']",['whole milk'],0.270833333,1.059946611
"['rolls/buns', 'soda']",['other vegetables'],0.25729443,1.329737633
"['rolls/buns', 'soda']",['sausage'],0.25198939,2.682159794
"['rolls/buns', 'soda']",['whole milk'],0.230769231,0.903149775
"['rolls/buns', 'soda']",['yogurt'],0.225464191,1.616210145
"['rolls/buns', 'soda']",['bottled water'],0.177718833,1.607971225
"['rolls/buns', 'soda']",['shopping bags'],0.164456233,1.669171368
"['rolls/buns', 'soda']",['pastry'],0.140583554,1.580159151
"['rolls/buns', 'soda']",['tropical fruit'],0.140583554,1.339766722
"['rolls/buns', 'tropical fruit']",['whole milk'],0.446280992,1.746587168
"['rolls/buns', 'tropical fruit']",['yogurt'],0.355371901,2.54743633
"['rolls/buns', 'tropical fruit']",['other vegetables'],0.318181818,1.644413128
"['rolls/buns', 'tropical fruit']",['root vegetables'],0.239669421,2.198832799
"['rolls/buns', 'tropical fruit']",['bottled water'],0.219008264,1.981551316
"['rolls/buns', 'tropical fruit']",['soda'],0.219008264,1.255945353
"['rolls/buns', 'whipped/sour cream']",['whole milk'],0.534722222,2.092715104
"['rolls/buns', 'whipped/sour cream']",['other vegetables'],0.458333333,2.368737958
"['rolls/buns', 'whole milk', 'yogurt']",['other vegetables'],0.385620915,1.99294887
"['rolls/buns', 'whole milk']",['other vegetables'],0.315978456,1.633025809
"['rolls/buns', 'whole milk']",['yogurt'],0.274685817,1.96904884
"['rolls/buns', 'whole milk']",['root vegetables'],0.224416517,2.058895938
"['rolls/buns', 'whole milk']",['tropical fruit'],0.193895871,1.847835163
"['rolls/buns', 'whole milk']",['sausage'],0.165170557,1.758065394
"['rolls/buns', 'whole milk']",['soda'],0.156193896,0.895724178
"['rolls/buns', 'whole milk']",['bottled water'],0.154398564,1.396973205
"['rolls/buns', 'whole milk']",['pastry'],0.150807899,1.69508079
"['rolls/buns', 'whole milk']",['margarine'],0.140035907,2.391064482
"['rolls/buns', 'whole milk']",['whipped/sour cream'],0.138240575,1.928505036
"['rolls/buns', 'whole milk']",['newspapers'],0.13464991,1.68698327
"['rolls/buns', 'whole milk']",['citrus fruit'],0.127468582,1.540114866
"['rolls/buns', 'whole milk']",['beef'],0.120287253,2.292684369
"['rolls/buns', 'whole milk']",['butter'],0.116696589,2.105891654
"['rolls/buns', 'whole milk']",['domestic eggs'],0.116696589,1.839280371
"['rolls/buns', 'whole milk']",['pip fruit'],0.10951526,1.447691647
"['rolls/buns', 'whole milk']",['pork'],0.10951526,1.899616553
"['rolls/buns', 'whole milk']","['other vegetables', 'root vegetables']",0.10951526,2.31133602
"['rolls/buns', 'whole milk']",['frankfurter'],0.105924596,1.796152418
"['rolls/buns', 'whole milk']","['other vegetables', 'yogurt']",0.105924596,2.439738647
"['rolls/buns', 'whole milk']",['curd'],0.104129264,1.954410898
"['rolls/buns', 'whole milk']",['fruit/vegetable juice'],0.098743268,1.365879094
"['rolls/buns', 'whole milk']",['bottled beer'],0.095152603,1.181598299
"['rolls/buns', 'whole milk']",['brown bread'],0.093357271,1.439135989
"['rolls/buns', 'whole milk']",['chicken'],0.093357271,2.175755358
"['rolls/buns', 'whole milk']",['napkins'],0.093357271,1.782851964
"['rolls/buns', 'whole milk']",['shopping bags'],0.093357271,0.947542581
"['rolls/buns', 'whole milk']",['frozen vegetables'],0.089766607,1.866500165
"['rolls/buns', 'yogurt']",['whole milk'],0.452662722,1.77156302
"['rolls/buns', 'yogurt']",['other vegetables'],0.334319527,1.727815315
"['rolls/buns', 'yogurt']",['tropical fruit'],0.25443787,2.424802761
"['rolls/buns', 'yogurt']",['soda'],0.25147929,1.442156744
"['rolls/buns', 'yogurt']",['root vegetables'],0.210059172,1.927175329
"['rolls/buns', 'yogurt']",['bottled water'],0.207100592,1.873812621
"['rolls/buns', 'yogurt']",['sausage'],0.174556213,1.857965752
"['rolls/buns', 'yogurt']","['other vegetables', 'whole milk']",0.174556213,2.33255483
"['rolls/buns', 'yogurt']",['citrus fruit'],0.168639053,2.037549249
"['rolls/buns', 'yogurt']",['pastry'],0.168639053,1.895502959
"['rolls/buns', 'yogurt']",['newspapers'],0.147928994,1.853352429
['rolls/buns'],['whole milk'],0.30790492,1.205031789
['rolls/buns'],['other vegetables'],0.231619679,1.19704653
['rolls/buns'],['soda'],0.208402432,1.195124152
['rolls/buns'],['yogurt'],0.18684356,1.339363274
['rolls/buns'],['sausage'],0.166390271,1.771047959
['rolls/buns'],['tropical fruit'],0.133775567,1.274886335
['rolls/buns'],['root vegetables'],0.132117192,1.212101289
['rolls/buns'],['bottled water'],0.1315644,1.190373391
['rolls/buns'],['pastry'],0.113875069,1.279955777
['rolls/buns'],['newspapers'],0.10724157,1.343593427
['rolls/buns'],['shopping bags'],0.106135987,1.077241929
['rolls/buns'],['frankfurter'],0.104477612,1.771616058
['rolls/buns'],"['other vegetables', 'whole milk']",0.097291321,1.300081717
['rolls/buns'],['citrus fruit'],0.091210614,1.102034871
['rolls/buns'],['domestic eggs'],0.085129906,1.341751003
['rolls/buns'],"['whole milk', 'yogurt']",0.084577114,1.509647768
['rolls/buns'],['margarine'],0.080154782,1.368615065
['rolls/buns'],['whipped/sour cream'],0.07960199,1.110475989
['rolls/buns'],['fruit/vegetable juice'],0.079049198,1.093458322
['rolls/buns'],['pip fruit'],0.075732449,1.001113756
['rolls/buns'],['beef'],0.074074074,1.411857594
['rolls/buns'],['bottled beer'],0.074074074,0.919846614
['rolls/buns'],['butter'],0.072968491,1.316780014
['rolls/buns'],"['root vegetables', 'whole milk']",0.06909895,1.412865219
['rolls/buns'],['brown bread'],0.068546158,1.056663738
['rolls/buns'],"['other vegetables', 'root vegetables']",0.066334992,1.400009964
['rolls/buns'],['chocolate'],0.064123825,1.292331602
['rolls/buns'],['napkins'],0.063571034,1.214021586
['rolls/buns'],"['other vegetables', 'yogurt']",0.062465451,1.43875341
['rolls/buns'],['canned beer'],0.061359867,0.789887821
['rolls/buns'],['pork'],0.061359867,1.064328563
['rolls/buns'],['coffee'],0.059701493,1.028308545
['rolls/buns'],"['tropical fruit', 'whole milk']",0.059701493,1.411452354
['rolls/buns'],['frozen vegetables'],0.05527916,1.149409167
['rolls/buns'],['curd'],0.054726368,1.027163799
['rolls/buns'],['cream cheese'],0.054173577,1.366146476
['rolls/buns'],"['other vegetables', 'soda']",0.053620785,1.63776528
['rolls/buns'],['chicken'],0.052515202,1.223902866
['rolls/buns'],"['sausage', 'soda']",0.052515202,2.161033512
['rolls/buns'],"['sausage', 'whole milk']",0.050856827,1.70128195
['rolls/buns'],['waffles'],0.049751244,1.294453658
['rolls/buns'],"['other vegetables', 'sausage']",0.048092869,1.784880628
['rolls/buns'],"['soda', 'whole milk']",0.048092869,1.200490778
['rolls/buns'],"['bottled water', 'whole milk']",0.047540077,1.383303731
['rolls/buns'],"['tropical fruit', 'yogurt']",0.047540077,1.623460629
['rolls/buns'],['hamburger meat'],0.046987286,1.413210874
['rolls/buns'],"['soda', 'yogurt']",0.046987286,1.717918051
['rolls/buns'],"['pastry', 'whole milk']",0.046434494,1.396584864
['rolls/buns'],['long life bakery product'],0.043117745,1.152345158
['rolls/buns'],"['margarine', 'whole milk']",0.043117745,1.781777388
['rolls/buns'],"['other vegetables', 'tropical fruit']",0.042564953,1.185910235
['rolls/buns'],"['whipped/sour cream', 'whole milk']",0.042564953,1.320587738
['rolls/buns'],['butter milk'],0.04145937,1.482737826
['rolls/buns'],['sliced cheese'],0.04145937,1.691920756
['rolls/buns'],"['newspapers', 'whole milk']",0.04145937,1.515810045
['rolls/buns'],"['bottled water', 'other vegetables']",0.039800995,1.604273713
['rolls/buns'],"['citrus fruit', 'whole milk']",0.039248203,1.286686936
['rolls/buns'],"['root vegetables', 'yogurt']",0.039248203,1.519708979
['rolls/buns'],['candy'],0.038695412,1.294453658
['rolls/buns'],"['bottled water', 'yogurt']",0.038695412,1.683935289
['rolls/buns'],['sugar'],0.03814262,1.126524534
['rolls/buns'],['ham'],0.037589829,1.444124862
['rolls/buns'],['meat'],0.037589829,1.455495924
['rolls/buns'],['dessert'],0.037037037,0.997970573
['rolls/buns'],['onions'],0.037037037,1.194292653
['rolls/buns'],"['beef', 'whole milk']",0.037037037,1.742867269
['rolls/buns'],"['bottled water', 'soda']",0.037037037,1.278102664
['rolls/buns'],"['other vegetables', 'whipped/sour cream']",0.036484245,1.263459697
['rolls/buns'],['berries'],0.035931454,1.080690668
['rolls/buns'],"['butter', 'whole milk']",0.035931454,1.304006821
['rolls/buns'],"['domestic eggs', 'whole milk']",0.035931454,1.197918131
['rolls/buns'],['white bread'],0.035378662,0.840456868
['rolls/buns'],['UHT-milk'],0.034825871,1.04107124
['rolls/buns'],"['shopping bags', 'soda']",0.034273079,1.392874927
['rolls/buns'],"['pip fruit', 'whole milk']",0.033720287,1.120402119
['rolls/buns'],"['pork', 'whole milk']",0.033720287,1.521279941
['rolls/buns'],"['other vegetables', 'root vegetables', 'whole milk']",0.033720287,1.454557136
['rolls/buns'],"['other vegetables', 'pastry']",0.033167496,1.469379828
['rolls/buns'],"['citrus fruit', 'other vegetables']",0.032614704,1.129456396
['rolls/buns'],"['frankfurter', 'whole milk']",0.032614704,1.587948596
['rolls/buns'],"['sausage', 'shopping bags']",0.032614704,2.082893613
['rolls/buns'],"['sausage', 'yogurt']",0.032614704,1.661998012
['rolls/buns'],"['other vegetables', 'whole milk', 'yogurt']",0.032614704,1.46468318
['rolls/buns'],['hard cheese'],0.032061913,1.308418718
['rolls/buns'],['hygiene articles'],0.032061913,0.97323738
['rolls/buns'],"['curd', 'whole milk']",0.032061913,1.226960743
['rolls/buns'],"['domestic eggs', 'other vegetables']",0.032061913,1.439858041
['rolls/buns'],"['root vegetables', 'tropical fruit']",0.032061913,1.523328072
['rolls/buns'],"['beef', 'other vegetables']",0.031509121,1.597382503
['rolls/buns'],"['citrus fruit', 'yogurt']",0.031509121,1.454892984
['rolls/buns'],"['pastry', 'yogurt']",0.031509121,1.780989688
['rolls/buns'],"['butter', 'other vegetables']",0.030956329,1.545459392
['rolls/buns'],['specialty bar'],0.030403538,1.111594033
['rolls/buns'],['specialty chocolate'],0.030403538,1.000062859
['rolls/buns'],"['frankfurter', 'other vegetables']",0.030403538,1.84579503
['rolls/buns'],"['fruit/vegetable juice', 'whole milk']",0.030403538,1.14129311
['rolls/buns'],"['other vegetables', 'pork']",0.030403538,1.403844108
['rolls/buns'],"['newspapers', 'other vegetables']",0.029850746,1.545168892
['rolls/buns'],['beverages'],0.029297955,1.125567907
['rolls/buns'],['soft cheese'],0.029297955,1.715151096
['rolls/buns'],"['bottled beer', 'whole milk']",0.029297955,1.433559125
['rolls/buns'],"['bottled water', 'tropical fruit']",0.029297955,1.583216397
['rolls/buns'],"['pastry', 'soda']",0.029297955,1.392006687
['rolls/buns'],"['soda', 'tropical fruit']",0.029297955,1.40558724
['rolls/buns'],"['brown bread', 'whole milk']",0.028745163,1.13995435
['rolls/buns'],"['chicken', 'whole milk']",0.028745163,1.634154213
['rolls/buns'],"['napkins', 'whole milk']",0.028745163,1.457261231
['rolls/buns'],"['other vegetables', 'shopping bags']",0.028745163,1.239950346
['rolls/buns'],"['shopping bags', 'whole milk']",0.028745163,1.173065057
['rolls/buns'],"['margarine', 'other vegetables']",0.028192371,1.429236977
['rolls/buns'],['oil'],0.02763958,0.984910392
['rolls/buns'],"['frozen vegetables', 'whole milk']",0.02763958,1.352414269
['rolls/buns'],"['newspapers', 'yogurt']",0.02763958,1.800233564
['rolls/buns'],"['other vegetables', 'pip fruit']",0.02763958,1.057724779
"['root vegetables', 'sausage']",['whole milk'],0.517006803,2.023383169
"['root vegetables', 'sausage']",['other vegetables'],0.455782313,2.355553887
"['root vegetables', 'sausage']",['yogurt'],0.346938776,2.48698459
"['root vegetables', 'shopping bags']",['other vegetables'],0.515873016,2.666111987
"['root vegetables', 'shopping bags']",['whole milk'],0.412698413,1.615156741
"['root vegetables', 'soda']",['other vegetables'],0.442622951,2.287544257
"['root vegetables', 'soda']",['whole milk'],0.43715847,1.71088482
"['root vegetables', 'tropical fruit', 'whole milk']",['other vegetables'],0.584745763,3.022057055
"['root vegetables', 'tropical fruit', 'whole milk']",['yogurt'],0.474576271,3.401937046
"['root vegetables', 'tropical fruit', 'yogurt']",['whole milk'],0.7,2.739554318
"['root vegetables', 'tropical fruit']",['other vegetables'],0.584541063,3.020999134
"['root vegetables', 'tropical fruit']",['whole milk'],0.570048309,2.230969009
"['root vegetables', 'tropical fruit']",['yogurt'],0.38647343,2.770383516
"['root vegetables', 'tropical fruit']","['other vegetables', 'whole milk']",0.333333333,4.454257246
"['root vegetables', 'tropical fruit']",['rolls/buns'],0.280193237,1.523328072
"['root vegetables', 'tropical fruit']",['citrus fruit'],0.270531401,3.268644138
"['root vegetables', 'tropical fruit']","['whole milk', 'yogurt']",0.270531401,4.828813663
"['root vegetables', 'tropical fruit']",['pip fruit'],0.251207729,3.320736585
"['root vegetables', 'whipped/sour cream', 'whole milk']",['other vegetables'],0.548387097,2.834149814
"['root vegetables', 'whipped/sour cream']",['whole milk'],0.553571429,2.166484282
"['root vegetables', 'whipped/sour cream']",['other vegetables'],0.5,2.584077772
"['root vegetables', 'whipped/sour cream']",['yogurt'],0.375,2.688137755
"['root vegetables', 'whipped/sour cream']","['other vegetables', 'whole milk']",0.303571429,4.056555707
"['root vegetables', 'whole milk', 'yogurt']",['other vegetables'],0.538461538,2.782852985
"['root vegetables', 'whole milk', 'yogurt']",['tropical fruit'],0.391608392,3.732043151
"['root vegetables', 'whole milk']",['other vegetables'],0.474012474,2.449770195
"['root vegetables', 'whole milk']",['yogurt'],0.297297297,2.131136238
"['root vegetables', 'whole milk']",['rolls/buns'],0.25987526,1.412865219
"['root vegetables', 'whole milk']",['tropical fruit'],0.245322245,2.337930507
"['root vegetables', 'whole milk']",['whipped/sour cream'],0.193347193,2.69726191
"['root vegetables', 'whole milk']",['citrus fruit'],0.187110187,2.260723207
